Indice,Property Class,Tax Year,Town Code,Type of Residence,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Central Air,Fireplaces,Attic Type,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Site Desireability,Porch,Building Square Feet,Repair Condition,Number of Commercial Units,Sale Price,Multi Property Indicator,Full Baths,Age,Use,OHare Noise,Floodplain,Near Major Road,Location Factor,Garage indicator,Town and Neighborhood
31653,299,2018,20,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,260000.0,0,1.0,22,1,1.0,0.0,0.0,0.735750455341312,1.0,2011
23194,203,2018,16,5.0,1.0,1.0,7.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,3,162.12,2.0,0.0,312500.0,0,2.0,48,1,0.0,0.0,0.0,0.632421002577345,1.0,1661
9048,203,2018,38,1.0,1.0,1.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3,138.43,2.0,0.0,255000.0,0,1.0,61,1,0.0,0.0,0.0,0.948867466103985,1.0,3880
14191,234,2018,18,4.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1,107.77,2.0,0.0,150000.0,0,1.0,44,1,0.0,0.0,0.0,0.638428639112161,1.0,1811
20403,299,2018,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,150000.0,0,1.0,25,1,0.0,0.0,1.0,0.847075429014008,1.0,3530
917,278,2018,29,2.0,3.0,1.0,9.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3,254.37,2.0,0.0,630000.0,0,1.0,50,1,0.0,1.0,1.0,1.586304447649832,1.0,2913
1755,278,2018,29,2.0,3.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3,233.09,2.0,0.0,412000.0,0,2.0,44,1,0.0,1.0,0.0,0.675594767485925,1.0,2943
37829,299,2019,25,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,250000.0,0,1.0,40,1,0.0,0.0,0.0,3.16767966298664,1.0,2561
37825,299,2019,25,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,343500.0,0,1.0,39,1,0.0,0.0,0.0,3.15803031075925,1.0,2561
19763,202,2018,35,1.0,3.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3,91.79,2.0,0.0,233000.0,0,1.0,50,1,0.0,0.0,0.0,0.657442333925363,1.0,3540
39620,295,2019,18,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,3,118.54,2.0,0.0,180000.0,0,1.0,28,1,0.0,1.0,0.0,0.69222159463954,1.0,1811
7906,299,2018,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,131800.0,0,1.0,38,1,0.0,0.0,1.0,0.92917170513976,1.0,3881
25834,203,2018,22,1.0,3.0,1.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3,117.15,2.0,0.0,348000.0,0,1.0,60,1,0.0,0.0,1.0,0.85085504671163,1.0,22111
23048,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,125000.0,0,1.0,41,1,0.0,0.0,0.0,0.601846832787986,1.0,1661
36057,278,2019,38,2.0,3.0,1.0,8.0,4.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3,213.58,2.0,0.0,390000.0,0,2.0,51,1,0.0,0.0,0.0,0.790239427529039,1.0,3813
23092,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,179900.0,0,1.0,20,1,0.0,0.0,1.0,0.608517682801678,1.0,1661
15175,295,2018,18,2.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,3,119.47,2.0,0.0,155000.0,0,1.0,30,1,0.0,0.0,0.0,0.480454887856953,1.0,1810
38954,206,2019,23,2.0,2.0,3.0,11.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,267.75,2.0,0.0,899000.0,0,3.0,91,1,0.0,0.0,0.0,3.62604289023943,1.0,2392
41527,278,2019,35,2.0,1.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3,290.51,2.0,0.0,668000.0,0,2.0,25,1,0.0,0.0,0.0,0.906321001740185,1.0,35117
14369,295,2018,18,2.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,85.66,2.0,0.0,170000.0,0,1.0,37,1,0.0,0.0,0.0,0.412189260067618,1.0,1811
8163,205,2018,38,2.0,1.0,1.0,9.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3,202.71,2.0,0.0,450000.0,0,2.0,116,1,0.0,0.0,1.0,0.987148989287121,1.0,3872
14841,202,2018,18,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,3,84.82,2.0,0.0,195000.0,0,1.0,58,1,0.0,0.0,0.0,0.473530167799535,1.0,1820
49653,299,2019,71,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,129000.0,0,1.0,66,1,0.0,0.0,0.0,1.39095119033992,1.0,7142
41053,295,2019,35,2.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,124.3,2.0,0.0,230000.0,0,1.0,43,1,0.0,1.0,0.0,0.83213362769751,0.0,35109
21226,203,2018,16,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,3,103.87,2.0,0.0,280000.0,0,1.0,60,1,0.0,0.0,1.0,1.028489366049581,1.0,1610
6504,278,2018,38,2.0,3.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3,217.58,1.0,0.0,523000.0,0,2.0,52,1,0.0,0.0,0.0,0.772653897337926,1.0,3840
29864,203,2018,24,1.0,2.0,1.0,6.0,4.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3,130.16,2.0,0.0,202000.0,0,2.0,62,1,0.0,0.0,1.0,0.696524620932424,1.0,24101
54243,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,375000.0,0,1.0,120,1,0.0,0.0,0.0,2.1117005073536,1.0,7370
10053,203,2018,25,1.0,1.0,1.0,6.0,4.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,130.34,2.0,0.0,375000.0,0,2.0,41,1,0.0,0.0,0.0,1.613836337381334,1.0,25132
36877,299,2019,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,96000.0,0,1.0,49,1,0.0,0.0,1.0,0.868420891583217,1.0,3881
37338,203,2019,38,1.0,1.0,1.0,6.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3,106.75,2.0,0.0,250000.0,0,1.0,69,1,0.0,0.0,0.0,0.971295779609957,1.0,3870
5753,295,2018,38,2.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,3,137.12,2.0,0.0,146000.0,0,1.0,44,1,0.0,0.0,0.0,0.679587360336885,1.0,3853
52738,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,170000.0,0,1.0,51,1,0.0,0.0,1.0,0.336642072423009,1.0,7331
14045,295,2018,18,1.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,3,203.55,2.0,0.0,200000.0,0,1.0,29,1,0.0,0.0,0.0,0.608504208753682,1.0,1810
20445,299,2018,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,205500.0,0,1.0,19,1,0.0,0.0,1.0,0.91578153201299,1.0,3530
51639,203,2019,71,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,104.05,2.0,0.0,165000.0,0,1.0,92,1,0.0,0.0,0.0,1.15711208664729,1.0,71120
30371,203,2018,24,1.0,2.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,152.64,2.0,0.0,447000.0,0,2.0,62,1,0.0,0.0,0.0,0.668501124515564,1.0,24103
29118,299,2018,24,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,200000.0,0,1.0,40,1,0.0,0.0,1.0,0.930359009924416,1.0,2431
10551,204,2018,25,1.0,1.0,4.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3,275.83,2.0,0.0,633000.0,0,2.0,28,1,0.0,0.0,1.0,1.129136929565636,1.0,25102
39050,295,2019,23,2.0,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3,119.66,2.0,0.0,260500.0,0,1.0,56,1,0.0,0.0,0.0,2.59640278666895,0.0,23100
18429,203,2018,35,1.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3,107.3,2.0,0.0,270000.0,0,1.0,44,1,0.0,0.0,1.0,0.562498264682603,1.0,3540
12869,299,2018,23,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,135000.0,0,1.0,41,1,0.0,0.0,1.0,2.344547663138496,1.0,2393
16929,295,2018,35,2.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,3,133.69,2.0,0.0,179000.0,0,1.0,43,1,0.0,0.0,0.0,0.788851032912996,0.0,35109
37960,234,2019,25,4.0,1.0,1.0,8.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,3,132.76,2.0,0.0,465000.0,0,2.0,50,1,0.0,0.0,0.0,1.47836016234458,1.0,2552
42674,299,2019,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,225000.0,0,1.0,43,1,0.0,0.0,0.0,0.958107456145376,1.0,16100
49842,299,2019,71,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,275000.0,0,1.0,91,1,0.0,0.0,1.0,1.72762160405817,1.0,71110
8892,203,2018,38,1.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1,163.79,2.0,0.0,433000.0,0,2.0,62,1,0.0,0.0,1.0,0.994616460472369,1.0,3852
22508,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,128000.0,0,1.0,48,1,0.0,0.0,0.0,0.649751676557519,1.0,1651
21180,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,114900.0,0,1.0,42,1,0.0,0.0,0.0,1.030208431719178,1.0,1610
5145,278,2018,38,2.0,1.0,1.0,9.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3,207.92,2.0,0.0,330000.0,0,2.0,50,1,0.0,0.0,0.0,0.669954525151324,1.0,3812
27586,299,2018,17,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,285000.0,0,1.0,46,1,0.0,0.0,1.0,1.928126451363711,1.0,1713
16513,202,2018,18,1.0,1.0,1.0,5.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,3,87.61,2.0,0.0,178000.0,0,1.0,44,1,0.0,0.0,0.0,0.711639327518049,1.0,1820
32560,203,2018,20,5.0,3.0,1.0,6.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1,163.14,2.0,0.0,186000.0,0,2.0,88,1,0.0,0.0,0.0,0.928209522951586,1.0,2080
53876,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,215000.0,0,1.0,107,1,0.0,0.0,0.0,1.64752851714336,1.0,7332
18103,203,2018,35,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,106.75,2.0,0.0,215000.0,0,1.0,39,1,0.0,0.0,1.0,0.516767504475493,1.0,3531
11777,203,2018,25,5.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1,155.24,2.0,0.0,570000.0,0,2.0,66,1,0.0,0.0,0.0,1.550274239028878,1.0,25131
21246,203,2018,16,1.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,3,103.12,2.0,0.0,357000.0,0,1.0,55,1,0.0,0.0,0.0,1.015819958444975,1.0,1630
36168,299,2019,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,163500.0,0,1.0,21,1,0.0,0.0,1.0,0.849465856845698,1.0,3831
37884,204,2019,25,1.0,2.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,3,245.36,1.0,0.0,580000.0,0,2.0,30,1,0.0,0.0,0.0,1.55739321962997,1.0,2521
46064,295,2019,24,3.0,2.0,1.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,3,227.43,2.0,0.0,400000.0,0,1.0,29,1,0.0,0.0,0.0,1.04696300525259,1.0,24140
39819,278,2019,18,2.0,1.0,1.0,7.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1,185.9,2.0,0.0,272500.0,0,2.0,35,1,0.0,0.0,0.0,0.620699561073339,1.0,1813
53297,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,574900.0,0,1.0,7,1,0.0,0.0,0.0,1.69592403499164,1.0,7312
7161,234,2018,38,4.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,3,140.56,2.0,0.0,332000.0,0,2.0,61,1,0.0,0.0,0.0,0.858838340415979,0.0,3881
379,234,2018,10,4.0,1.0,1.0,7.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,106.84,2.0,0.0,320500.0,0,2.0,39,1,0.0,0.0,0.0,1.081170855588376,1.0,1040
2839,278,2018,29,2.0,1.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1,218.04,2.0,0.0,415125.0,0,2.0,46,1,0.0,0.0,0.0,0.997332695754368,1.0,2933
26812,234,2018,22,4.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3,151.8,2.0,0.0,286000.0,0,2.0,52,1,0.0,0.0,0.0,0.453116726762466,1.0,2293
21102,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,179000.0,0,1.0,22,1,0.0,0.0,1.0,0.988525386575794,1.0,1610
40793,203,2019,35,1.0,1.0,1.0,7.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3,146.32,2.0,0.0,245000.0,0,1.0,58,1,0.0,0.0,0.0,0.992348343646762,1.0,35170
13047,206,2018,17,2.0,2.0,1.0,11.0,5.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,299.33,2.0,0.0,822500.0,0,2.0,90,1,0.0,0.0,0.0,1.955416962772214,1.0,17120
6751,205,2018,38,2.0,2.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3,171.13,2.0,0.0,470000.0,0,1.0,74,1,0.0,0.0,0.0,0.917938702771855,1.0,3852
33621,203,2018,20,5.0,1.0,1.0,7.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1,146.04,2.0,0.0,157000.0,0,2.0,65,1,0.0,0.0,0.0,0.404520020034435,1.0,2050
46845,299,2019,75,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,118500.0,0,1.0,91,1,0.0,0.0,1.0,0.955875456252364,1.0,7522
11125,208,2018,25,2.0,1.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,437.2,2.0,0.0,800000.0,0,3.0,16,1,0.0,0.0,0.0,1.406855492222858,1.0,25160
42936,295,2019,16,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,136.2,2.0,0.0,206000.0,0,1.0,48,1,0.0,0.0,0.0,0.755120427813486,1.0,1661
26332,203,2018,22,1.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3,109.81,2.0,0.0,292000.0,0,1.0,62,1,0.0,0.0,1.0,0.938644881738431,0.0,22111
44028,204,2019,22,1.0,2.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3,187.94,3.0,0.0,348000.0,0,1.0,63,1,0.0,0.0,0.0,1.14340556241527,1.0,22100
38698,203,2019,25,1.0,2.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,3,110.55,2.0,0.0,269000.0,0,1.0,65,1,0.0,0.0,1.0,1.44450170861668,1.0,25132
41548,299,2019,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,245000.0,0,1.0,26,1,0.0,0.0,0.0,0.973161744746033,1.0,35112
32797,299,2018,20,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,112500.0,0,1.0,33,1,0.0,0.0,1.0,0.979751044216141,1.0,2080
41324,202,2019,35,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,3,90.39,2.0,0.0,257400.0,0,1.0,58,1,0.0,0.0,0.0,0.672403896924274,1.0,3540
12172,205,2018,23,2.0,1.0,1.0,8.0,4.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,175.4,2.0,0.0,550000.0,0,2.0,92,1,0.0,0.0,0.0,3.097616477988715,1.0,2344
49518,203,2019,71,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,95.69,2.0,0.0,275000.0,0,1.0,58,1,0.0,0.0,0.0,1.1084052710475,1.0,7171
38653,203,2019,25,1.0,1.0,1.0,6.0,3.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3,122.63,2.0,0.0,330000.0,0,1.0,63,1,0.0,0.0,0.0,1.36947627089872,1.0,2511
14606,207,2018,18,2.0,1.0,1.0,7.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,162.58,2.0,0.0,250000.0,0,2.0,27,1,0.0,0.0,0.0,0.487962040669355,1.0,1813
32382,202,2018,20,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3,63.92,2.0,0.0,226000.0,0,1.0,79,1,0.0,0.0,0.0,0.246283702439318,1.0,2030
38863,205,2019,23,2.0,4.0,1.0,6.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3,125.42,2.0,0.0,317500.0,0,1.0,91,1,0.0,0.0,1.0,3.01494467200663,1.0,23120
35946,299,2019,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,114903.0,0,1.0,40,1,0.0,1.0,1.0,0.874477456719843,1.0,3813
36846,204,2019,38,1.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,192.31,2.0,0.0,375000.0,0,2.0,53,1,0.0,0.0,0.0,0.781072480534279,1.0,3840
38243,234,2019,25,4.0,2.0,1.0,8.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2,188.41,2.0,0.0,600000.0,0,2.0,64,1,0.0,0.0,0.0,1.33766955625153,1.0,2551
1414,204,2018,29,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,3,184.13,2.0,0.0,344900.0,0,2.0,46,1,0.0,0.0,0.0,0.689751554663532,1.0,2970
26701,299,2018,22,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,92000.0,0,1.0,45,1,0.0,1.0,1.0,0.672157595431888,1.0,2240
37623,234,2019,38,4.0,3.0,1.0,6.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,3,95.41,2.0,0.0,279800.0,0,1.0,67,1,0.0,0.0,0.0,1.16176209825917,1.0,3852
40908,299,2019,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,187000.0,0,1.0,32,1,0.0,1.0,0.0,0.973503602674763,1.0,3520
22116,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,99000.0,0,1.0,38,1,0.0,0.0,0.0,0.784323731113335,1.0,16100
20055,295,2018,35,2.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,116.22,2.0,0.0,147000.0,0,1.0,31,1,0.0,0.0,0.0,0.657931035662549,1.0,35108
2476,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,465000.0,0,1.0,21,1,0.0,0.0,0.0,0.8819450229177,1.0,2941
15225,295,2018,18,2.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3,105.26,2.0,0.0,145900.0,0,1.0,30,1,0.0,0.0,0.0,0.489125053537755,1.0,1810
19202,299,2018,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,170900.0,0,1.0,37,1,0.0,0.0,1.0,0.734806963175132,1.0,35101
3941,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,181000.0,0,1.0,24,1,0.0,0.0,1.0,0.893212568027114,1.0,2982
838,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,127000.0,0,1.0,26,1,0.0,0.0,1.0,0.694115856720808,1.0,2922
13785,278,2018,18,2.0,1.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3,290.04,2.0,0.0,345000.0,0,3.0,16,1,0.0,0.0,0.0,0.89305576018015,1.0,1835
25794,206,2018,22,2.0,3.0,1.0,9.0,5.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3,239.6,2.0,0.0,305000.0,0,2.0,95,1,0.0,1.0,0.0,0.69813587592955,0.0,22140
4150,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,150000.0,0,1.0,13,1,0.0,0.0,1.0,0.983433292918922,1.0,29100
53144,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,215000.0,0,1.0,57,1,0.0,0.0,0.0,1.17304712367185,1.0,7331
32494,205,2018,20,2.0,3.0,1.0,8.0,5.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,1,161.09,2.0,0.0,240000.0,0,3.0,68,1,0.0,0.0,0.0,0.411507747559189,0.0,2030
30509,206,2018,17,2.0,4.0,1.0,8.0,5.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1,262.73,2.0,0.0,649000.0,0,3.0,104,1,0.0,0.0,1.0,1.856763195344339,1.0,1742
